id,sid,tid,tid_end,entity_type,entity,text
1,1,2,3,PERSON,Mary Jones,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,5,6,PERSON,Lucy Parsons,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,8,9,PERSON,Emma Goldman,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,11,12,ORG,Voltairine deCleyr,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,14,16,PERSON,Elizabeth Gurley Flynn,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,21,22,PERSON,Rose Witcop,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,2,3,PERSON,Mary Jones,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,5,6,PERSON,Lucy Parsons,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,8,9,PERSON,Emma Goldman,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,11,12,ORG,Voltairine deCleyr,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,14,16,PERSON,Elizabeth Gurley Flynn,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,21,22,PERSON,Rose Witcop,"Mother Mary Jones, Lucy Parsons, Emma Goldman, Voltairine deCleyr, Elizabeth Gurley Flynn, Milly Witkop, Rose Witcop..."
1,1,1,1,PERSON,Rihanna,Rihanna is the baddest
1,1,1,1,PERSON,Joan,Joan of Arc
1,1,1,2,PERSON,Blair Waldorf,Blair Waldorf says hi
1,1,34,34,CARDINAL,ONE,"Mulan cross-dressed to fight in her father’s place in the war, all the while defying orders and misogyny that no woman could fight, blew up a mountain with ONE canon that destroyed most of the Hun army and fought Shan Yu with a fan, earning the respect of all of China <f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD>"
1,1,41,41,PERSON,Hun,"Mulan cross-dressed to fight in her father’s place in the war, all the while defying orders and misogyny that no woman could fight, blew up a mountain with ONE canon that destroyed most of the Hun army and fought Shan Yu with a fan, earning the respect of all of China <f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD>"
1,1,45,46,PERSON,Shan Yu,"Mulan cross-dressed to fight in her father’s place in the war, all the while defying orders and misogyny that no woman could fight, blew up a mountain with ONE canon that destroyed most of the Hun army and fought Shan Yu with a fan, earning the respect of all of China <f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD>"
1,1,57,57,GPE,China,"Mulan cross-dressed to fight in her father’s place in the war, all the while defying orders and misogyny that no woman could fight, blew up a mountain with ONE canon that destroyed most of the Hun army and fought Shan Yu with a fan, earning the respect of all of China <f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD>"
1,1,7,7,CARDINAL,969,Princess Olga Of Kiev (d. 969) who punished rebellious villagers by ordering each to give her a sparrow or pigeon from their house. She attached a piece of sulphur to each and released them so they flew back and burned everything down
1,1,1,2,PERSON,Darth Vader,Darth Vader
1,1,1,2,PERSON,Callie House,"Callie House relentlessly organized grassroots lobbying for the payment of federal reparations to former slaves in the late 19th century. Multiple presidential administrations wouldn’t even consider $8 /mo, and the feds banned her organization from using the US postal service"
1,1,17,20,DATE,the late 19th century,"Callie House relentlessly organized grassroots lobbying for the payment of federal reparations to former slaves in the late 19th century. Multiple presidential administrations wouldn’t even consider $8 /mo, and the feds banned her organization from using the US postal service"
1,2,9,9,MONEY,8,"Callie House relentlessly organized grassroots lobbying for the payment of federal reparations to former slaves in the late 19th century. Multiple presidential administrations wouldn’t even consider $8 /mo, and the feds banned her organization from using the US postal service"
1,2,21,21,GPE,US,"Callie House relentlessly organized grassroots lobbying for the payment of federal reparations to former slaves in the late 19th century. Multiple presidential administrations wouldn’t even consider $8 /mo, and the feds banned her organization from using the US postal service"
1,1,4,5,ORG,#Peston,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,13,13,ORG,DamianGreen,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,23,23,CARDINAL,millions,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,26,26,DATE,Sunday,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,27,27,TIME,morning,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,28,28,ORG,ITV,"@NadineDorries sits on #Peston and demands to see the porn #DamianGreen is alleged to have downloaded, in front of millions of shocked Sunday morning ITV viewers <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0081>"
1,1,4,5,GPE,Ellen Ripley,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,2,6,6,PERSON,Xenomorph,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,2,13,13,PERSON,Nostromo,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,3,8,9,DATE,57 years,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,4,4,4,PERSON,Xenomorph,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,4,6,8,PRODUCT,the USS Sulaco,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,5,1,1,PERSON,Sacrificed,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,5,4,5,EVENT,Fury 161,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,5,9,9,PERSON,Xenomorph,Lieutenant 1st Class Ellen Ripley. Single-handedly destroyed the Xenomorph that killed the crew of the Nostromo. Holds the record for longest hypersleep (57 years). Eliminated a queen Xenomorph aboard the USS Sulaco. Sacrificed herself on Fury 161 to contain the Xenomorph threat.
1,1,1,2,PERSON,Wangari Maathai,Wangari Maathai. No explanation needed.
1,1,1,2,PERSON,Imelda Marcos,Imelda Marcos......literally a bad bitch lol
1,1,1,1,GPE,Rosey,Rosey.
1,1,10,10,GPE,Britney,"If we stay in the female popstar lane: Britney, Madonna, Beyonce, Gaga, even Adele and she doesn't really do anything on stage."
1,1,12,12,PERSON,Madonna,"If we stay in the female popstar lane: Britney, Madonna, Beyonce, Gaga, even Adele and she doesn't really do anything on stage."
1,1,14,14,ORG,Beyonce,"If we stay in the female popstar lane: Britney, Madonna, Beyonce, Gaga, even Adele and she doesn't really do anything on stage."
1,1,16,16,ORG,Gaga,"If we stay in the female popstar lane: Britney, Madonna, Beyonce, Gaga, even Adele and she doesn't really do anything on stage."
1,1,19,19,ORG,Adele,"If we stay in the female popstar lane: Britney, Madonna, Beyonce, Gaga, even Adele and she doesn't really do anything on stage."
1,1,1,2,PERSON,Pat Butcher,Pat Butcher. Always.
1,1,19,19,NORP,Russian,"My grandma,sibling of 12,grew up without a mother,hid her family in the woods from Russian soldiers,raised 5 children on nothing much.died at 90"
1,1,23,23,CARDINAL,5,"My grandma,sibling of 12,grew up without a mother,hid her family in the woods from Russian soldiers,raised 5 children on nothing much.died at 90"
1,1,29,29,CARDINAL,90,"My grandma,sibling of 12,grew up without a mother,hid her family in the woods from Russian soldiers,raised 5 children on nothing much.died at 90"
1,1,1,3,PERSON,Jeanne de Clisson,"Jeanne de Clisson? 

https://t.co/g6MCJZitcW

#BroDoYouEvenHistory"
1,1,1,1,CARDINAL,one,one time @mishellbaker told me she could eat an entire pizza by herself and honestly I was very impressed
1,1,3,3,PERSON,@mishellbaker,one time @mishellbaker told me she could eat an entire pizza by herself and honestly I was very impressed
1,1,1,1,ORG,Aqualtune,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,3,3,GPE,Dandara,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,5,7,PERSON,Carolina de Jesus,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,9,10,PERSON,Nina Simone,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,12,13,PERSON,Malala Yousafzai,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,15,17,PERSON,Xica da Silva,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,19,20,PERSON,Angela Davis,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,22,23,PERSON,Laura Cardoso,"Aqualtune, Dandara, Carolina de Jesus, Nina Simone, Malala Yousafzai, Xica da Silva, Angela Davis, Laura Cardoso..."
1,1,1,2,PERSON,Isaac Go,Isaac Go
1,2,4,4,ORG,HOUSE,"ARYA OF FCUKING HOUSE STARK OF WINTERFELL
DAENERYS FREAKING STORMBORN OF HOUSE TARGARYEN"
1,1,1,2,PERSON,Myra Hindley,Myra Hindley. Terrible woman.
1,1,1,1,PERSON,Ou,Ou is that sam smith
1,2,1,1,PERSON,Diamond,My dog...Diamond lol
1,1,1,1,PERSON,Dora,Dora The Explorer
1,1,3,3,ORG,Explorer,Dora The Explorer
1,1,1,2,PERSON,Lyudmila Pavlichenko,"Lyudmila Pavlichenko. Known as ""Lady Death,"" she served as a sniper with the Russian army during World War II, where she was credited with 309 confirmed kills before she was 25 years old. She is the most successful woman sniper in history."
1,2,15,15,NORP,Russian,"Lyudmila Pavlichenko. Known as ""Lady Death,"" she served as a sniper with the Russian army during World War II, where she was credited with 309 confirmed kills before she was 25 years old. She is the most successful woman sniper in history."
1,2,18,20,EVENT,World War II,"Lyudmila Pavlichenko. Known as ""Lady Death,"" she served as a sniper with the Russian army during World War II, where she was credited with 309 confirmed kills before she was 25 years old. She is the most successful woman sniper in history."
1,2,27,27,CARDINAL,309,"Lyudmila Pavlichenko. Known as ""Lady Death,"" she served as a sniper with the Russian army during World War II, where she was credited with 309 confirmed kills before she was 25 years old. She is the most successful woman sniper in history."
